,Latitude,Longitude,Cumulative Distance
122,-12.818653106689451,131.12887573242188,64.28179701169132
123,-12.820249557495115,131.1298828125,64.48951250026887
124,-12.821905136108398,131.1309051513672,64.70367103118379
125,-12.823554039001465,131.13180541992188,64.91061970031232
126,-12.825242042541504,131.1323699951172,65.10716273551742
127,-12.827080726623535,131.13259887695312,65.31208651871512
128,-12.828989028930664,131.13259887695312,65.52320015762398
129,-12.830803871154783,131.13258361816406,65.72398125942716
130,-12.832636833190918,131.1327667236328,65.92773205060602
131,-12.834521293640137,131.1333465576172,66.145503357778
132,-12.836541175842283,131.1340789794922,66.38268468225176
133,-12.838361740112305,131.13473510742188,66.5963153815261
134,-12.840428352355955,131.13552856445312,66.84062959264743
135,-12.84205150604248,131.13612365722656,67.03146399998347
136,-12.843765258789062,131.13673400878906,67.23229854077788
137,-12.845314025878906,131.1372833251953,67.41371697521863
138,-12.846924781799316,131.13787841796875,67.60326100683804
139,-12.848670959472656,131.1385040283203,67.8080282922181
140,-12.850384712219238,131.13912963867188,68.00941483326213
141,-12.851947784423828,131.13966369628906,68.19179499344197
142,-12.853799819946287,131.14031982421875,68.4087100274664
143,-12.855391502380373,131.1409149169922,68.5962710382193
144,-12.856935501098633,131.14146423339844,68.77719058264158
145,-12.858380317687988,131.14198303222656,68.94665958279396
146,-12.85973072052002,131.14242553710938,69.10358527110078
147,-12.861041069030762,131.14263916015625,69.25039101437297
148,-12.862709045410156,131.14260864257812,69.43494783254123
149,-12.864249229431152,131.14234924316406,69.60764804082709
150,-12.866174697875977,131.1419219970703,69.82565096067277
151,-12.867751121520996,131.1416015625,70.0034840753544
152,-12.869404792785645,131.14125061035156,70.19035248150361
153,-12.871066093444824,131.1409149169922,70.37771814337322
154,-12.872790336608888,131.14073181152344,70.56950268186871
155,-12.874731063842772,131.1407470703125,70.78421059318482
156,-12.876594543457031,131.14093017578125,70.9913220268571
157,-12.878070831298828,131.14108276367188,71.15548049969384
158,-12.87974739074707,131.14126586914062,71.34201905893589
159,-12.881157875061035,131.14126586914062,71.49806019669508
160,-12.881157875061035,131.14144897460938,71.51793375801567
161,-12.882622718811035,131.14163208007812,71.68120270923087
162,-12.88405704498291,131.14178466796875,71.84074338967034
163,-12.885534286499023,131.1419677734375,72.00537379363124
164,-12.886957168579102,131.14212036132812,72.1636553288707
165,-12.888504981994627,131.14219665527344,72.33508930135629
166,-12.890056610107422,131.14219665527344,72.50674521884504
167,-12.890056610107422,131.14202880859375,72.52496200691711
168,-12.89163875579834,131.14161682128906,72.70561513836378
169,-12.892889976501465,131.1412811279297,72.84875156231442
170,-12.894275665283203,131.1409149169922,73.00711825168221
171,-12.895716667175291,131.14051818847656,73.17224799701727
172,-12.897165298461914,131.14013671875,73.33777072612297
173,-12.89873218536377,131.1397247314453,73.51678857269808
174,-12.90013599395752,131.1393585205078,73.67709632029793
175,-12.901777267456056,131.13893127441406,73.86449677405034
176,-12.903313636779783,131.13853454589844,74.03983337124295
177,-12.904780387878418,131.1383819580078,74.20294236775045
178,-12.906350135803224,131.13848876953125,74.3769895313551
179,-12.907880783081056,131.13888549804688,74.55171241679271
180,-12.90922737121582,131.13929748535156,74.70724985449223
181,-12.910834312438965,131.1396484375,74.88905938796104
182,-12.912447929382324,131.1397247314453,75.06776531216126
183,-12.914079666137695,131.13949584960938,75.24998479876321
184,-12.915562629699709,131.13902282714844,75.42188810917901
185,-12.91711711883545,131.1382293701172,75.61421337740457
186,-12.918557167053224,131.137451171875,75.79452490118645
187,-12.92026424407959,131.13650512695312,76.0094799501045
188,-12.921939849853516,131.13558959960938,76.21979778533873
189,-12.923426628112791,131.13478088378906,76.40622800840798
190,-12.925034523010254,131.1339111328125,76.60759808571481
191,-12.92640495300293,131.13316345214844,76.77955385784098
192,-12.92776870727539,131.13238525390625,76.95245174783784
193,-12.929219245910645,131.13162231445312,77.13302277206661
194,-12.930557250976562,131.13088989257812,77.30103408678674
195,-12.931903839111328,131.13034057617188,77.4614901271084
196,-12.933408737182615,131.12986755371094,77.63570997905002
197,-12.93481731414795,131.12937927246094,77.8003023220943
198,-12.93613052368164,131.1287841796875,77.95928757434848
199,-12.937456130981444,131.1280059814453,78.1285139111792
200,-12.938677787780762,131.127197265625,78.28965660667045
201,-12.939884185791016,131.12640380859375,78.44848228221346
202,-12.941326141357422,131.12542724609375,78.63999420796681
203,-12.942801475524902,131.12449645996094,78.83193280761697
204,-12.944238662719728,131.1237335205078,79.01119031866689
205,-12.94583225250244,131.123046875,79.20258669718001
206,-12.94740867614746,131.12255859375,79.38485688625506
207,-12.94882869720459,131.12222290039062,79.5461214457183
208,-12.950209617614746,131.12196350097656,79.70146397142123
209,-12.951814651489258,131.1216278076172,79.8827264736896
210,-12.953436851501465,131.12130737304688,80.06552757992984
211,-12.955177307128906,131.12095642089844,80.26180376543648
212,-12.956636428833008,131.1206512451172,80.42658778777644
213,-12.958107948303224,131.12037658691406,80.59208742081445
214,-12.9597806930542,131.12001037597656,80.78136122434579
215,-12.961509704589844,131.1196746826172,80.97607898855128
216,-12.963004112243652,131.119384765625,81.14437151241064
217,-12.964466094970703,131.11898803710938,81.31174095111163
218,-12.965899467468262,131.1182861328125,81.48765460880307
219,-12.967229843139648,131.1174774169922,81.65900533031653
220,-12.968708992004396,131.1168212890625,81.83745826517709
221,-12.970273971557615,131.116455078125,82.01509305972097
222,-12.972146034240724,131.1164093017578,82.22225934995102
223,-12.974406242370604,131.11656188964844,82.47285420900094
224,-12.976386070251465,131.11669921875,82.69238930782755
225,-12.978185653686523,131.1168212890625,82.89191777919568
226,-12.979986190795898,131.116943359375,83.09155154441329
227,-12.98202419281006,131.1170654296875,83.3174050028424
228,-12.983736991882324,131.1170654296875,83.5068925476393
229,-12.983736991882324,131.1171875,83.5201361774509
230,-12.985657691955566,131.1173095703125,83.73303622219879
231,-12.987561225891112,131.117431640625,83.94404090646246
232,-12.989564895629885,131.11753845214844,84.16601035076337
233,-12.991387367248535,131.11766052246094,84.3680655922212
234,-12.993295669555664,131.11778259277344,84.57959683946832
235,-12.99502182006836,131.117919921875,84.77114190762423
236,-12.996946334838867,131.11810302734375,84.9849765149521
237,-12.998714447021484,131.1184844970703,85.18491341767482
238,-13.000465393066406,131.11912536621094,85.39072028841161
239,-13.001983642578123,131.11993408203125,85.5802175251364
240,-13.00337028503418,131.12074279785156,85.75693780004259
241,-13.00470733642578,131.12155151367188,85.92891695264943
242,-13.006240844726562,131.1224365234375,86.12385185271235
243,-13.00821590423584,131.12315368652344,86.35579101031014
244,-13.010140419006348,131.12335205078125,86.56978584381716
245,-13.01240348815918,131.12301635742188,86.8227850224886
246,-13.01473617553711,131.1223602294922,87.09048709257483
247,-13.01679229736328,131.121826171875,87.32521864269395
248,-13.018747329711914,131.1217498779297,87.54166340150344
249,-13.02078342437744,131.12216186523438,87.77130845555686
250,-13.022497177124023,131.12237548828125,87.96231295576001
251,-13.024075508117676,131.12225341796875,88.13742615366345
252,-13.025727272033691,131.1219024658203,88.32408528580137
253,-13.027294158935549,131.1219024658203,88.49743109893514
254,-13.027294158935549,131.12155151367188,88.53549989218305
255,-13.02884006500244,131.1212158203125,88.7103581066486
256,-13.03029441833496,131.1208953857422,88.87496585301525
257,-13.03181266784668,131.1205596923828,89.04683260769198
258,-13.033539772033691,131.1201934814453,89.24198894695452
259,-13.035492897033691,131.11976623535156,89.46297859692822
260,-13.037315368652344,131.1191864013672,89.67418199342283
261,-13.039116859436035,131.1183319091797,89.89398004953985
262,-13.040868759155272,131.11737060546875,90.11406221431693
263,-13.042391777038574,131.11651611328125,90.30636435122189
264,-13.04407024383545,131.1156005859375,90.5169398707364
265,-13.045575141906738,131.1147918701172,90.7051224562806
266,-13.047086715698242,131.1139678955078,90.89473297830085
267,-13.04867935180664,131.11309814453125,91.09459289516535
268,-13.05014419555664,131.11231994628906,91.27731352092572
269,-13.051743507385254,131.1114501953125,91.47782432282902
270,-13.053339958190918,131.1105499267578,91.67963617022222
271,-13.054781913757324,131.10977172851562,91.8601141151266
272,-13.05620002746582,131.1090087890625,92.03748658872877
273,-13.057609558105469,131.10826110839844,92.21324985240798
274,-13.058914184570312,131.1075439453125,92.37720705367174
275,-13.060548782348633,131.106689453125,92.58040926979774
276,-13.06240463256836,131.10614013671875,92.79419324308067
277,-13.064178466796877,131.10592651367188,92.99179731639424
278,-13.065953254699709,131.10569763183594,93.1897069333273
279,-13.067771911621094,131.10549926757812,93.39205379977523
280,-13.069647789001465,131.10525512695312,93.60126644883702
281,-13.071279525756836,131.10507202148438,93.78287626232517
282,-13.0731840133667,131.10507202148438,93.99357182503202
283,-13.0731840133667,131.10484313964844,94.0183947194105
284,-13.075155258178713,131.10467529296875,94.23723414380257
285,-13.076885223388672,131.10482788085938,94.429336255785
286,-13.078508377075195,131.10533142089844,94.61702764064933
287,-13.079960823059082,131.10601806640625,94.79412997388808
288,-13.08147430419922,131.10601806640625,94.96156816982146
289,-13.08147430419922,131.1067352294922,95.03934397467127
290,-13.083080291748049,131.10748291015625,95.23464438807693
291,-13.08471393585205,131.10824584960938,95.43341528501453
292,-13.086380004882812,131.10891723632812,95.63159426424146
293,-13.088037490844728,131.10939025878906,95.82200411122184
294,-13.089754104614258,131.109619140625,96.01353042942893
295,-13.09166431427002,131.10964965820312,96.22488524249952
296,-13.09363079071045,131.1094512939453,96.44349997079708
297,-13.095376968383787,131.10922241210938,96.63826987053004
298,-13.097330093383787,131.10897827148438,96.85596257292963
299,-13.099011421203612,131.10879516601562,97.04302692447787
300,-13.10073471069336,131.1085662841797,97.2352856000584
301,-13.102495193481444,131.1083526611328,97.43142300481989
302,-13.104159355163574,131.10829162597656,97.61565041844158
303,-13.10606575012207,131.1083984375,97.82687533278504
304,-13.10807991027832,131.10853576660156,98.05020174297938
305,-13.109808921813965,131.10853576660156,98.24148473745839
306,-13.111486434936523,131.1083526611328,98.4281295254971
307,-13.113116264343262,131.10801696777344,98.61207755863764
308,-13.114867210388184,131.1077117919922,98.80859350627513
309,-13.116782188415527,131.10755920410156,99.02109546878155
310,-13.11884593963623,131.1073760986328,99.25027302064981
311,-13.120997428894045,131.10720825195312,99.4889903304848
312,-13.122859954833984,131.10707092285156,99.6955817724905
313,-13.124775886535645,131.10691833496094,99.90818901058158
314,-13.126693725585938,131.1067657470703,100.12100664377822
315,-13.128690719604492,131.1067657470703,100.34193724082834
316,-13.13044548034668,131.10699462890625,100.53764906928528
317,-13.13227367401123,131.10726928710938,100.74208577981972
318,-13.13420867919922,131.1073760986328,100.95647158633739
319,-13.135993003845217,131.1072998046875,101.15404759811562
320,-13.1380615234375,131.107177734375,101.3832737732149
321,-13.140027046203612,131.1070556640625,101.60112526984808
322,-13.141737937927246,131.1069793701172,101.79058478243246
323,-13.14343547821045,131.1068572998047,101.97885234845687
324,-13.145339012145996,131.10678100585938,102.18960597782022
325,-13.147106170654297,131.10670471191406,102.38528470596115
326,-13.149070739746094,131.10658264160156,102.60303101387555
327,-13.15081024169922,131.10647583007812,102.79582330421869
328,-13.152536392211914,131.1063690185547,102.98714120951963
329,-13.154256820678713,131.10629272460938,103.17765495417162
330,-13.156079292297363,131.10618591308594,103.37961057145591
331,-13.15775203704834,131.10604858398438,103.5652673413342
332,-13.159714698791504,131.10568237304688,103.78600023651143
333,-13.161581039428713,131.10516357421875,104.00000065970904
334,-13.163233757019045,131.10455322265625,104.19444908560827
335,-13.165030479431152,131.10455322265625,104.3932238815475
336,-13.165030479431152,131.10385131835938,104.46931917052424
337,-13.166842460632324,131.10317993164062,104.68258723293333
338,-13.16865062713623,131.10264587402344,104.89083839842209
339,-13.170576095581056,131.10227966308594,105.10752475963861
340,-13.172513961791992,131.10198974609375,105.32420626363854
341,-13.174418449401855,131.10166931152344,105.53774792977649
342,-13.176271438598633,131.10137939453125,105.74514309078596
343,-13.177858352661133,131.1011505126953,105.92245127887502
344,-13.179499626159668,131.10089111328125,106.10619326940547
345,-13.181294441223145,131.10061645507812,106.30697723263069
346,-13.183037757873535,131.10061645507812,106.49984391884485
347,-13.18499755859375,131.10092163085938,106.71917007798054
348,-13.186673164367676,131.1011962890625,106.90692164958284
349,-13.188669204711914,131.1015625,107.13128770218366
350,-13.190403938293455,131.10186767578125,107.32603527729194
351,-13.192087173461914,131.10215759277344,107.51488844836811
352,-13.193729400634766,131.10243225097656,107.69899489603152
353,-13.195536613464355,131.10272216796875,107.90138558582217
354,-13.19727611541748,131.10292053222656,108.09502799875872
355,-13.199275016784668,131.1029815673828,108.31626976938206
356,-13.201056480407717,131.1029510498047,108.51338476939176
357,-13.202983856201172,131.10275268554688,108.72769600451822
358,-13.204763412475586,131.1024627685547,108.92706462190598
359,-13.206680297851562,131.10211181640625,109.14251890710085
360,-13.20852279663086,131.10174560546875,109.350187787289
361,-13.210297584533691,131.10140991210938,109.54987971436498
362,-13.21225929260254,131.1010284423828,109.77081173152543
363,-13.213993072509766,131.10072326660156,109.9654551419417
364,-13.215856552124023,131.10037231445312,110.17509633553347
365,-13.217758178710938,131.09999084472656,110.38950236693181
366,-13.219599723815918,131.0996551513672,110.59646043188452
367,-13.221628189086914,131.09942626953125,110.82224141937245
368,-13.223430633544922,131.09954833984375,111.02208861878374
369,-13.22527027130127,131.09986877441406,111.22855426936651
370,-13.227025032043455,131.1001434326172,111.42495687919538
371,-13.228836059570312,131.10044860839844,111.62802715610822
372,-13.230725288391112,131.10076904296875,111.83990297724347
373,-13.232414245605469,131.10104370117188,112.02911288633338
374,-13.233707427978516,131.1012725830078,112.17431558806669
375,-13.235050201416016,131.10154724121094,112.32582313814586
376,-13.236397743225098,131.1022186279297,112.49171555331235
377,-13.23753833770752,131.10330200195312,112.66408110695816
378,-13.23838233947754,131.1044158935547,112.81670161468145
379,-13.2391939163208,131.10565185546875,112.97796307203679
380,-13.240001678466797,131.10693359375,113.14313962148617
381,-13.240721702575684,131.1082000732422,113.30183997290179
382,-13.241332054138184,131.1082000732422,113.36936472454653
383,-13.241332054138184,131.10946655273438,113.50662447548744
384,-13.241867065429688,131.1107940673828,113.6621985567007
385,-13.242341995239258,131.11224365234375,113.82785607860959
386,-13.24271297454834,131.1139678955078,114.01918086255647
387,-13.243027687072754,131.11605834960938,114.24840045665859
388,-13.24332332611084,131.11814880371094,114.47730875098775
389,-13.243749618530272,131.12022399902344,114.7071059030087
390,-13.244277000427246,131.12210083007812,114.91871530413842
391,-13.24497890472412,131.12408447265625,115.14729228484089
392,-13.245654106140137,131.1256561279297,115.33328379896871
393,-13.24644374847412,131.12721252441406,115.52324134711849
394,-13.247390747070312,131.12899780273438,115.74326838750594
395,-13.24821949005127,131.13046264648438,115.92659644829746
396,-13.24931526184082,131.13221740722656,116.15212288936256
397,-13.250444412231444,131.1339111328125,116.37415600888345
398,-13.251519203186035,131.13540649414062,116.57515873684738
399,-13.252636909484863,131.1368408203125,116.7737873937456
400,-13.253751754760742,131.13819885253906,116.96581036195226
401,-13.255022048950195,131.13963317871094,117.17536406257864
402,-13.25622844696045,131.1409149169922,117.36799883460024
403,-13.25746726989746,131.14218139648438,117.5619620709629
404,-13.258837699890137,131.14358520507812,117.77674413158424
405,-13.260071754455566,131.14483642578125,117.9691651255745
406,-13.2753267288208,131.16030883789062,120.34817061290534
407,-13.27653694152832,131.1615753173828,120.5399028577015
408,-13.277792930603027,131.1630096435547,120.74838786559383
409,-13.278932571411133,131.1645965576172,120.96161911954442
410,-13.280339241027832,131.16688537597656,121.2544214452492
411,-13.28164005279541,131.16961669921875,121.58352491587766
412,-13.282607078552246,131.17230224609375,121.89357586664035
413,-13.283381462097168,131.17529296875,122.22878501240932
414,-13.284070014953612,131.1779022216797,122.52160630625625
415,-13.28477382659912,131.18063354492188,122.82764342983134
416,-13.285523414611816,131.18331909179688,123.13023386363565
417,-13.286935806274414,131.18582153320312,123.44319590355877
418,-13.28864860534668,131.18820190429688,123.76325333104676
419,-13.290249824523926,131.1903533935547,124.0560519626444
420,-13.29139518737793,131.19190979003906,124.26699821173139
421,-13.292440414428713,131.19332885742188,124.4593925426663
422,-13.293622970581056,131.19493103027344,124.67677508163554
423,-13.294809341430664,131.196533203125,124.89441121266695
424,-13.295886039733888,131.19796752929688,125.09022609713135
425,-13.296958923339844,131.19943237304688,125.28842211177218
426,-13.297484397888184,131.20010375976562,125.3815449880052
427,-13.298173904418944,131.20089721679688,125.49648208805566
428,-13.299271583557127,131.20204162597656,125.67004409384077
429,-13.30052375793457,131.20318603515625,125.85596647123123
430,-13.302019119262695,131.2043914794922,126.06674814090236
431,-13.30343246459961,131.20538330078125,126.25647996219992
432,-13.304916381835938,131.20631408691406,126.4491532027484
433,-13.3065824508667,131.20716857910156,126.65542160691044
434,-13.308141708374023,131.2078399658203,126.84263787069563
435,-13.309944152832031,131.20851135253906,127.05490205192376
436,-13.31197452545166,131.2091064453125,127.28859926464062
437,-13.314266204833984,131.20956420898438,127.54694068422177
438,-13.316323280334473,131.20985412597656,127.77667904473236
439,-13.318297386169434,131.21011352539062,127.996881600815
440,-13.31984043121338,131.21035766601562,128.16963077549002
441,-13.321443557739258,131.2105712890625,128.3484936406203
442,-13.323265075683594,131.21084594726562,128.552199298732
443,-13.325116157531738,131.21112060546875,128.75914117039505
444,-13.326951026916504,131.21141052246094,128.96455448486313
445,-13.328771591186523,131.211669921875,129.1679207211261
446,-13.330440521240234,131.21192932128906,129.35468650087967
447,-13.33231258392334,131.21218872070312,129.56369699805165
448,-13.33417797088623,131.21234130859375,129.77073204610963
449,-13.33629322052002,131.2123565673828,130.00475508142398
450,-13.33832836151123,131.21224975585938,130.23020678383844
451,-13.340008735656738,131.2120819091797,130.4169994737871
452,-13.3419828414917,131.21189880371094,130.63630055256897
453,-13.343966484069824,131.2117156982422,130.85665242887646
454,-13.345805168151855,131.2115478515625,131.0608834712341
455,-13.347641944885254,131.2113800048828,131.2649043529454
456,-13.34961986541748,131.2113037109375,131.48388462897594
457,-13.351343154907228,131.2113800048828,131.67471724439477
458,-13.353099822998049,131.21160888671875,131.8706388863271
459,-13.355091094970703,131.21200561523438,132.09509326589702
460,-13.356776237487791,131.21249389648438,132.2888849345426
461,-13.358400344848633,131.21310424804688,132.4803444436164
462,-13.359971046447754,131.2138214111328,132.67069209685704
463,-13.361465454101562,131.21463012695312,132.85779951450095
464,-13.362956047058104,131.21559143066406,133.0528353669495
465,-13.364521980285645,131.216796875,133.26977942960295
466,-13.36587142944336,131.21800231933594,133.46812149797677
467,-13.366999626159668,131.2191925048828,133.64756731077307
468,-13.368169784545898,131.22061157226562,133.84853662008544
469,-13.369322776794434,131.2222137451172,134.0639234566833
470,-13.370247840881348,131.2237548828125,134.2597365105812
471,-13.3711576461792,131.2255859375,134.48215778205667
472,-13.37192153930664,131.2274169921875,134.69775423587993
473,-13.372541427612305,131.2293701171875,134.92015622054757
474,-13.373099327087402,131.2312774658203,135.13578391642218
475,-13.373558044433594,131.23294067382812,135.32295459304575
476,-13.374024391174316,131.23455810546875,135.50559378442935
477,-13.374564170837402,131.2364044189453,135.71431177699117
478,-13.375082969665527,131.2382049560547,135.91761562652752
479,-13.375595092773438,131.23997497558594,136.1175395217446
480,-13.376100540161133,131.24169921875,136.31249979793478
481,-13.376753807067873,131.24359130859375,136.52981889144863
482,-13.3775053024292,131.24530029296875,136.73274715016694
483,-13.378425598144531,131.24700927734375,136.94401406267016
484,-13.379321098327637,131.24842834472656,137.12688622302494
485,-13.38043975830078,131.2499542236328,137.33336658834872
486,-13.381635665893556,131.2514190673828,137.5399595513857
487,-13.382749557495115,131.2528076171875,137.73440127721545
488,-13.384057998657228,131.25440979003906,137.96039061180056
489,-13.385204315185549,131.2557830810547,138.1558637177003
490,-13.38632869720459,131.25714111328125,138.34850574501186
491,-13.387584686279297,131.2586669921875,138.56443184086416
492,-13.388876914978027,131.26022338867188,138.78546948760035
493,-13.390082359313965,131.26170349121094,138.99400343647574
494,-13.391277313232422,131.26315307617188,139.19925707223868
495,-13.39232349395752,131.26443481445312,139.3800043496681
496,-13.393572807312012,131.2660675048828,139.60445005784752
497,-13.394768714904783,131.26773071289062,139.82796099540775
498,-13.395861625671388,131.26931762695312,140.03810971833278
499,-13.396927833557127,131.2709503173828,140.250678492117
500,-13.39809799194336,131.272705078125,140.4806381556287
501,-13.3993501663208,131.27459716796875,140.72799983889055
502,-13.400360107421877,131.27613830566406,140.92886330240972
503,-13.401252746582031,131.27743530273438,141.1005783714622
504,-13.402128219604492,131.27877807617188,141.275312255024
505,-13.403014183044434,131.28013610839844,141.45206454624196
506,-13.404194831848145,131.28189086914062,141.68267567269112
507,-13.405409812927246,131.28378295898438,141.9277523136614
508,-13.406556129455566,131.28553771972656,142.15623194901883
509,-13.40769386291504,131.2872314453125,142.37870381734675
510,-13.408976554870604,131.2891387939453,142.62932581760714
511,-13.410158157348633,131.29087829589844,142.8586332324096
512,-13.411370277404783,131.2925262451172,143.08187737795544
513,-13.412400245666504,131.29385375976562,143.26533155841793
514,-13.413640975952148,131.2953643798828,143.47889304856162
515,-13.414817810058594,131.2967529296875,143.67780627620152
516,-13.416129112243652,131.2982177734375,143.8927825870907
517,-13.417763710021973,131.29991149902344,144.15036975589277
518,-13.419540405273438,131.3016815185547,144.42492998258476
519,-13.42122745513916,131.30323791503906,144.67642109292575
520,-13.422908782958984,131.3046875,144.91982558836293
521,-13.42421054840088,131.30575561523438,145.1045477594415
